fid,batiment_c,batiment_g,code_depar,code_iris,code_commu,s_geom_cst,hauteur,altitude_s,fictive_ge
16009,BATIMENT0000000240754908-1,75111000AC0050_a8a259a7c99e78c,"75","751114115","75056","245",19.000000000000000,46.399999999999999,"0"
16010,BATIMENT0000000240754905-2,75111000AC0051_6561ef015582d14,"75","751114115","75056","157",19.100000000000001,46.399999999999999,"0"
16011,BATIMENT0000000240754904-3,75111000AC0052_5a0927916335df1,"75","751114115","75056","210",19.699999999999999,45.799999999999997,"0"
16013,BATIMENT0000000240754756-1,75111000AC0079_cc779a4341419a4,"75","751114115","75056","181",21.300000000000001,44.500000000000000,"0"
16014,BATIMENT0000000240754755-1,75111000AC0080_9ad67f5db7713a2,"75","751114115","75056","190",20.800000000000001,44.899999999999999,"0"
16015,BATIMENT0000000240755102-1,75111000AC0058_9c423f3cd040999,"75","751114114","75056","350",19.899999999999999,45.700000000000003,"0"
16016,BATIMENT0000000240754750-1,75111000AC0081_b532f2a9c4c8084,"75","751114115","75056","178",20.699999999999999,45.000000000000000,"0"
16017,BATIMENT0000000240754749-1,75111000AC0082_6c8330326185649,"75","751114115","75056","192",21.000000000000000,44.600000000000001,"0"
16018,BATIMENT0000000240755103-1,75111000AC0062_398bc0ddc37999a,"75","751114114","75056","407",17.300000000000001,47.100000000000001,"0"
16019,BATIMENT0000000240754753-1,75111000AC0083_686d89b9ab84468,"75","751114115","75056","196",21.300000000000001,44.100000000000001,"0"
16020,BATIMENT0000000240755099-4,75111000AC0063_15f576d490f4d74,"75","751114114","75056","863",19.399999999999999,44.500000000000000,"0"
16021,BATIMENT0000000240754748-2,75111000AC0084_2e8b2630601974c,"75","751114115","75056","158",20.500000000000000,44.200000000000003,"0"
16022,BATIMENT0000000240755106-2,75111000AC0064_5da3632ad12aec1,"75","751114114","75056","704",20.300000000000001,45.600000000000001,"0"
16023,BATIMENT0000000240754751-4,75111000AC0086_abbbab6d1666589,"75","751114115","75056","149",20.100000000000001,44.899999999999999,"0"
16024,BATIMENT0000000240754754-4,75111000AC0087_8d922e1040b1484,"75","751114115","75056","149",20.100000000000001,45.000000000000000,"0"
16025,BATIMENT0000000240758136-2,75111000AD0009_3b64ff88a0abc01,"75","751114113","75056","511",15.000000000000000,48.799999999999997,"0"
16026,BATIMENT0000000240754757-4,75111000AC0088_0cb03bbf777b9b4,"75","751114115","75056","200",21.100000000000001,44.200000000000003,"0"
16027,BATIMENT0000000240755109-2,75111000AC0065_c59e12fba76bd9c,"75","751114114","75056","707",20.800000000000001,44.899999999999999,"0"
16028,BATIMENT0000000240754808-3,75111000AC0093_39be6145916cf99,"75","751114115","75056","155",15.199999999999999,43.399999999999999,"0"
16029,BATIMENT0000000240757891-1,75111000AI0039_11edd112946afa1,"75","751114101","75056","77",18.000000000000000,48.000000000000000,"0"
16030,BATIMENT0000000240758139-2,75111000AD0010_2c34ad4b8abcac6,"75","751114113","75056","425",13.400000000000000,48.600000000000001,"0"
16031,BATIMENT0000000240758153-2,75111000AD0014_fb84dbebbd9df33,"75","751114113","75056","204",16.300000000000001,48.299999999999997,"0"
16032,BATIMENT0000000240758160-2,75111000AD0017_9750084b3319982,"75","751114113","75056","210",17.100000000000001,48.299999999999997,"0"
16033,BATIMENT0000000240758145-3,75111000AD0020_e4a4b40a73f0ce8,"75","751114113","75056","766",12.000000000000000,48.299999999999997,"0"
16034,BATIMENT0000000240758158-2,75111000AD0024_ce42b60a64e5bb9,"75","751114113","75056","134",14.699999999999999,48.700000000000003,"0"
16035,BATIMENT0000000240758165-2,75111000AD0028_6181f9775d34ef5,"75","751114113","75056","138",16.699999999999999,49.000000000000000,"0"
16036,BATIMENT0000000240758166-2,75111000AD0031_d077330b9c74b4e,"75","751114113","75056","847",18.199999999999999,48.500000000000000,"0"
16037,BATIMENT0000000240755110-2,75111000AC0068_620bb96a9250ff6,"75","751114114","75056","376",21.800000000000001,45.399999999999999,"0"
16038,BATIMENT0000000240758227-1,75111000AD0035_0324b2a71832a75,"75","751114113","75056","105",11.800000000000001,48.000000000000000,"0"
16039,BATIMENT0000000240757674-1,75111000AD0043_b90639b0a85ce98,"75","751114112","75056","143",21.399999999999999,48.200000000000003,"0"
16040,BATIMENT0000000240757476-2,75111000AC0073_ba45ced39d996e7,"75","751114114","75056","862",17.899999999999999,47.500000000000000,"0"
16041,BATIMENT0000000240757650-1,75111000AD0067_96769aa136ee775,"75","751114112","75056","269",24.100000000000001,48.200000000000003,"0"
16043,BATIMENT0000000240757632-2,75111000AD0082_b9f333a1a7cda29,"75","751114112","75056","314",20.699999999999999,48.200000000000003,"0"
16044,BATIMENT0000000240757660-1,75111000AD0086_b3d7335ca81b7f9,"75","751114112","75056","113",19.600000000000001,48.799999999999997,"0"
16045,BATIMENT0000000240754758-1,75111000AC0077_76867778f037e11,"75","751114115","75056","159",21.600000000000001,44.299999999999997,"0"
16046,BATIMENT0000000240757669-2,75111000AD0087_5ee2d52ac9a7bd4,"75","751114112","75056","179",17.699999999999999,49.899999999999999,"0"
16047,BATIMENT0000000240754759-2,75111000AC0078_b22d0d8349119e4,"75","751114115","75056","143",21.300000000000001,44.299999999999997,"0"
16048,BATIMENT0000000240757662-2,75111000AD0090_2b771918d79a784,"75","751114112","75056","146",23.800000000000001,48.799999999999997,"0"
16049,BATIMENT0000000240758189-1,75111000AD0091_6a9b7090333e72c,"75","751114111","75056","269",19.199999999999999,53.100000000000001,"0"
16050,BATIMENT0000000240758188-1,75111000AD0092_00c68cf0722641a,"75","751114111","75056","177",20.399999999999999,53.100000000000001,"0"
16051,BATIMENT0000000240758186-1,75111000AD0093_0d2e486dfc48c13,"75","751114111","75056","293",20.300000000000001,53.100000000000001,"0"
16052,BATIMENT0000000240758187-3,75111000AD0094_edc3776ec88142b,"75","751114111","75056","766",24.199999999999999,53.100000000000001,"0"
16053,BATIMENT0000000240758128-1,75111000AD0095_03b7957333d48ef,"75","751114111","75056","168",19.500000000000000,51.500000000000000,"0"
16054,BATIMENT0000000240758130-2,75111000AD0099_50e0e99769e9257,"75","751114111","75056","151",20.800000000000001,51.500000000000000,"0"
16055,BATIMENT0000000240758131-2,75111000AD0100_bcb86cc5e7b1071,"75","751114111","75056","110",20.000000000000000,51.500000000000000,"0"
16056,BATIMENT0000000240758125-2,75111000AD0096_6dc3ad8c478c8cf,"75","751114111","75056","99",18.899999999999999,51.899999999999999,"0"
16057,BATIMENT0000000240758217-1,75111000AD0114_461dea5f33f4a0e,"75","751114112","75056","191",15.800000000000001,51.000000000000000,"0"
16058,BATIMENT0000000240758126-2,75111000AD0098_38f68546324a842,"75","751114111","75056","136",20.600000000000001,51.500000000000000,"0"
16060,BATIMENT0000000240758134-2,75111000AD0102_addcdcfceb1fbeb,"75","751114111","75056","456",18.000000000000000,51.500000000000000,"0"
16061,BATIMENT0000002011664100-1,75111000AD0103_bb2e93b99eb2756,"75","751114111","75056","383",19.300000000000001,49.899999999999999,"0"
16062,BATIMENT0000000245187573-3,75111000AN0059_1120a08438bc4a9,"75","751114105","75056","301",20.899999999999999,36.000000000000000,"0"
16063,BATIMENT0000000240758221-2,75111000AD0104_f1d816186656492,"75","751114111","75056","184",20.300000000000001,51.000000000000000,"0"
16064,BATIMENT0000000240758223-2,75111000AD0105_5d12fc5abb2cc88,"75","751114111","75056","153",19.699999999999999,51.000000000000000,"0"
16065,BATIMENT0000000240758224-2,75111000AD0106_0b0ef6946e16980,"75","751114111","75056","133",19.199999999999999,51.000000000000000,"0"
16066,BATIMENT0000000240758107-2,75111000AE0002_e2710c695c309c7,"75","751114113","75056","128",3.500000000000000,45.299999999999997,"0"
16067,BATIMENT0000000240758226-4,75111000AD0108_a84e1ab6c221f33,"75","751114111","75056","123",19.399999999999999,50.899999999999999,"0"
16068,BATIMENT0000000240758111-2,75111000AE0003_cc6a08e2e555903,"75","751114113","75056","201",23.800000000000001,45.299999999999997,"0"
16069,BATIMENT0000000240758219-4,75111000AD0109_6639d80c06a0392,"75","751114111","75056","151",19.399999999999999,51.000000000000000,"0"
16070,BATIMENT0000000240758216-2,75111000AD0110_5d1624bc44aae9e,"75","751114112","75056","139",16.600000000000001,51.000000000000000,"0"
16072,BATIMENT0000000240757418-2,75111000AE0039_66c86853b154200,"75","751114109","75056","1254",13.000000000000000,42.500000000000000,"0"
16073,BATIMENT0000000240758113-2,75111000AE0004_7e5a44afc51e321,"75","751114113","75056","78",3.500000000000000,45.299999999999997,"0"
16074,BATIMENT0000000240757440-1,75111000AE0041_d314e71cd31944f,"75","751114109","75056","236",9.100000000000000,42.500000000000000,"0"
16075,BATIMENT0000000240757436-2,75111000AE0047_ff6c45264a6f481,"75","751114109","75056","170",17.300000000000001,42.100000000000001,"0"
16076,BATIMENT0000000240758115-2,75111000AE0005_14b0e3db9a335d8,"75","751114113","75056","87",3.500000000000000,45.299999999999997,"0"
16077,BATIMENT0000000240758116-2,75111000AE0006_c9d97abf52e56a0,"75","751114113","75056","136",3.500000000000000,45.299999999999997,"0"
16078,BATIMENT0000000240757437-2,75111000AE0048_382fd95fa2a6f93,"75","751114109","75056","92",17.399999999999999,42.399999999999999,"0"
16079,BATIMENT0000000240757416-2,75111000AE0049_5d3eda669565962,"75","751114109","75056","93",17.399999999999999,42.399999999999999,"0"
16080,BATIMENT0000000240757763-1,75111000AE0025_8f03d040dc0d74f,"75","751114109","75056","156",18.899999999999999,43.000000000000000,"0"
16081,BATIMENT0000000240757406-1,75111000AE0051_cacc082e31f79c1,"75","751114109","75056","104",18.399999999999999,42.100000000000001,"0"
16082,BATIMENT0000000240757747-1,75111000AE0028_3d84dbb24511ded,"75","751114109","75056","121",12.400000000000000,43.000000000000000,"0"
16083,BATIMENT0000000240757417-1,75111000AE0052_0b5131bb750c7b8,"75","751114109","75056","101",18.699999999999999,42.200000000000003,"0"
16084,BATIMENT0000000240754824-1,75111000AE0053_f3b51ed3b2ff388,"75","751114109","75056","104",19.699999999999999,42.299999999999997,"0"
16085,BATIMENT0000000240757432-1,75111000AE0063_0d5febcc60c3de6,"75","751114109","75056","317",17.399999999999999,42.500000000000000,"0"
16086,BATIMENT0000000240757433-1,75111000AE0064_5efac75d19719eb,"75","751114109","75056","188",22.000000000000000,42.500000000000000,"0"
16087,BATIMENT0000000240757744-1,75111000AE0029_d577f35ea6d0ece,"75","751114109","75056","157",17.100000000000001,43.000000000000000,"0"
16088,BATIMENT0000000240754823-1,75111000AE0054_392e02142331c6f,"75","751114109","75056","163",20.600000000000001,42.399999999999999,"0"
16089,BATIMENT0000000240754825-1,75111000AE0055_8ed0ff82308ed36,"75","751114109","75056","158",19.399999999999999,42.500000000000000,"0"
16090,BATIMENT0000000240757400-2,75111000AE0068_1a59de98d61faac,"75","751114114","75056","210",19.699999999999999,45.399999999999999,"0"
16091,BATIMENT0000000240757401-3,75111000AE0069_fe89b9c9c97d510,"75","751114114","75056","243",20.699999999999999,45.500000000000000,"0"
16092,BATIMENT0000000240757396-3,75111000AE0070_ec4df7a36b905c0,"75","751114114","75056","75",20.899999999999999,45.399999999999999,"0"
16093,BATIMENT0000000240757775-3,75111000AH0137_b1c7f2b56a070c6,"75","751114109","75056","253",20.100000000000001,44.899999999999999,"0"
16094,BATIMENT0000000240757862-3,75111000AL0010_65dcdc5ab92d655,"75","751114109","75056","117",16.800000000000001,42.299999999999997,"0"
16095,BATIMENT0000000240757397-4,75111000AE0071_7ec8624604d2c72,"75","751114114","75056","459",20.199999999999999,45.399999999999999,"0"
16096,BATIMENT0000000240757430-1,75111000AE0033_6bab55b5995654d,"75","751114109","75056","103",18.000000000000000,42.500000000000000,"0"
16097,BATIMENT0000000240757384-2,75111000AE0076_24dc4da3fcf65ec,"75","751114114","75056","256",22.100000000000001,45.399999999999999,"0"
16098,BATIMENT0000000240754761-2,75111000AE0079_d9a845a77bf6f10,"75","751114114","75056","213",21.800000000000001,45.399999999999999,"0"
16099,BATIMENT0000000240757425-2,75111000AE0034_27c4444d48a66b9,"75","751114109","75056","127",17.300000000000001,42.500000000000000,"0"
16100,BATIMENT0000000240754763-1,75111000AE0080_4da5a02b746bce3,"75","751114114","75056","221",22.100000000000001,45.399999999999999,"0"
16102,BATIMENT0000000240757424-2,75111000AE0035_93b2d43ea0340da,"75","751114109","75056","119",13.500000000000000,42.500000000000000,"0"
16103,BATIMENT0000000240757409-1,75111000AE0059_d0ad021c953a5db,"75","751114109","75056","539",22.000000000000000,42.500000000000000,"0"
16104,BATIMENT0000000240757768-2,75111000AH0105_179335fc31cdd68,"75","751114109","75056","248",14.500000000000000,44.500000000000000,"0"
16105,BATIMENT0000000240758244-3,75111000AH0116_4bd09a80cf6b6fb,"75","751114111","75056","304",14.400000000000000,50.899999999999999,"0"
16106,BATIMENT0000000240757978-2,75111000AH0118_bd7f57c943f766b,"75","751114110","75056","300",17.500000000000000,48.700000000000003,"0"
16107,BATIMENT0000000240757953-2,75111000AH0129_4abfeacb103af7b,"75","751114110","75056","102",18.300000000000001,48.700000000000003,"0"
16108,BATIMENT0000000240757947-2,75111000AH0130_236bea397eec41f,"75","751114110","75056","88",16.100000000000001,48.700000000000003,"0"
16109,BATIMENT0000000240757697-2,75111000AH0045_8d7ed61a3743cbd,"75","751114111","75056","235",20.699999999999999,52.000000000000000,"0"
16110,BATIMENT0000000240758275-1,75111000AH0057_49fa0de26836a28,"75","751114110","75056","149",5.100000000000000,53.100000000000001,"0"
16111,BATIMENT0000000240758274-1,75111000AH0059_852e84f95f1ad3a,"75","751114110","75056","172",24.800000000000001,53.100000000000001,"0"
16112,BATIMENT0000000240758271-1,75111000AH0067_7880ee0393f28bb,"75","751114110","75056","285",18.500000000000000,53.000000000000000,"0"
16113,BATIMENT0000000240757949-1,75111000AH0070_e8a5837eb86302c,"75","751114110","75056","279",23.500000000000000,48.700000000000003,"0"
16114,BATIMENT0000000316910545-2,75111000AH0136_e42427d272d0f01,"75","751114109","75056","229",17.199999999999999,48.299999999999997,"0"
16115,BATIMENT0000000240757945-1,75111000AH0082_250b604e424d40f,"75","751114110","75056","203",15.699999999999999,48.700000000000003,"0"
16116,BATIMENT0000000240757941-2,75111000AH0084_d917eab07366f00,"75","751114110","75056","171",16.800000000000001,48.399999999999999,"0"
16117,BATIMENT0000000240758914-6,75111000AH0140_db1f16301cb909b,"75","751114111","75056","224",7.600000000000000,52.000000000000000,"0"
16118,BATIMENT0000000240757769-1,75111000AH0086_f69ddd484591a57,"75","751114109","75056","600",21.100000000000001,44.100000000000001,"0"
16119,BATIMENT0000000240758913-3,75111000AH0141_2ddd63033e280ca,"75","751114111","75056","122",20.699999999999999,52.000000000000000,"0"
16120,BATIMENT0000000240757779-1,75111000AH0090_eec280381db8c69,"75","751114109","75056","737",9.900000000000000,44.100000000000001,"0"
16121,BATIMENT0000000240758273-2,75111000AH0100_b5ddf7ecf5ff77a,"75","751114110","75056","169",20.100000000000001,53.100000000000001,"0"
16122,BATIMENT0000000240757914-2,75111000AI0003_488ddac4686dc0d,"75","751114101","75056","67",21.500000000000000,48.000000000000000,"0"
16123,BATIMENT0000000240758276-3,75111000AH0102_46292fff61b5f44,"75","751114110","75056","99",5.100000000000000,53.100000000000001,"0"
16124,BATIMENT0000000240757899-1,75111000AI0020_b4404f8c76e9f44,"75","751114101","75056","328",21.500000000000000,48.000000000000000,"0"
16126,BATIMENT0000000240757897-2,75111000AI0021_4e900f734ad41bd,"75","751114101","75056","288",21.100000000000001,48.000000000000000,"0"
16127,BATIMENT0000000240757894-2,75111000AI0024_eda7b817a0487ff,"75","751114101","75056","170",16.199999999999999,48.000000000000000,"0"
16128,BATIMENT0000000240758925-2,75111000AK0043_0da5036de071cdd,"75","751114102","75056","534",9.800000000000001,44.600000000000001,"0"
16129,BATIMENT0000000240757812-2,75111000AK0054_82c2447361e17bc,"75","751114102","75056","92",17.100000000000001,44.600000000000001,"0"
16130,BATIMENT0000000240757824-2,75111000AK0055_aeb6e58f1dc5a33,"75","751114102","75056","176",16.100000000000001,44.600000000000001,"0"
16131,BATIMENT0000000240757919-3,75111000AI0045_61cc6613ce025d9,"75","751114101","75056","191",16.699999999999999,48.000000000000000,"0"
16132,BATIMENT0000000240757875-2,75111000AK0003_74425b37593a067,"75","751114109","75056","136",14.100000000000000,43.000000000000000,"0"
16133,BATIMENT0000000240757874-1,75111000AK0005_8af7c02388f6db8,"75","751114109","75056","143",18.600000000000001,43.000000000000000,"0"
16134,BATIMENT0000000240757876-2,75111000AK0006_730c7a4c450dabb,"75","751114109","75056","134",18.100000000000001,43.000000000000000,"0"
16135,BATIMENT0000000240757877-2,75111000AK0007_71f25176526785b,"75","751114109","75056","177",18.000000000000000,43.000000000000000,"0"
16136,BATIMENT0000000253249353-1,75111000AK0017_c53f3fffb413823,"75","751114102","75056","368",14.500000000000000,44.000000000000000,"0"
16137,BATIMENT0000000240757431-3,75111000AE0081_b14575411ad33b8,"75","751114109","75056","274",22.699999999999999,42.500000000000000,"0"
16138,BATIMENT0000000240757438-3,75111000AE0089_d4d6f946b9df731,"75","751114109","75056","581",9.100000000000000,42.500000000000000,"0"
16139,BATIMENT0000000240757851-2,75111000AK0057_06e39fe6243bfb5,"75","751114102","75056","259",12.600000000000000,44.600000000000001,"0"
16140,BATIMENT0000000240758256-1,75111000AH0008_17ebc060e4e8e7b,"75","751114112","75056","273",15.199999999999999,46.799999999999997,"0"
16141,BATIMENT0000000240757832-1,75111000AK0019_63bac7c92f5ee27,"75","751114102","75056","204",19.199999999999999,44.600000000000001,"0"
16142,BATIMENT0000000240757828-1,75111000AK0022_c6b64b5443f819a,"75","751114102","75056","114",19.000000000000000,44.600000000000001,"0"
16143,BATIMENT0000000240757827-2,75111000AK0023_3c6f01f68a23bc1,"75","751114102","75056","52",19.000000000000000,44.600000000000001,"0"
16144,BATIMENT0000000240758255-3,75111000AH0010_c7bc40af9059d18,"75","751114112","75056","408",17.600000000000001,46.799999999999997,"0"
16145,BATIMENT0000000240757839-2,75111000AK0025_df9a7d1b889b55c,"75","751114102","75056","178",21.800000000000001,44.600000000000001,"0"
